#---it-------t---------dt-------urms-------umax-------rhom--------brms---------TT2m--------Rmesh---
      0      0.000  2.13E-03  0.000E+00  0.000E+00  3.579E+01  2.72316E-03  2.37174E+01  1.133E+01
    100      0.211  2.10E-03  2.888E-02  7.369E-02  3.579E+01  6.05287E-04  2.38764E+01  1.146E+01
    200      0.421  2.09E-03  4.089E-02  1.098E-01  3.579E+01  3.18765E-04  2.40048E+01  1.157E+01
    300      0.629  2.07E-03  4.836E-02  1.275E-01  3.579E+01  2.09007E-04  2.41141E+01  1.164E+01
    400      0.837  2.08E-03  6.007E-02  1.480E-01  3.579E+01  1.51644E-04  2.42117E+01  1.162E+01
    500      1.044  2.08E-03  6.214E-02  1.709E-01  3.579E+01  1.17110E-04  2.43011E+01  1.159E+01
    600      1.252  2.07E-03  6.790E-02  1.838E-01  3.579E+01  9.43656E-05  2.43829E+01  1.164E+01
    700      1.459  2.07E-03  7.610E-02  1.958E-01  3.579E+01  7.85240E-05  2.44564E+01  1.166E+01
    800      1.666  2.06E-03  7.904E-02  2.279E-01  3.579E+01  6.69474E-05  2.45206E+01  1.172E+01
    900      1.871  2.05E-03  8.278E-02  2.162E-01  3.579E+01  5.81981E-05  2.45762E+01  1.179E+01
   1000      2.075  2.05E-03  8.612E-02  2.497E-01  3.579E+01  5.13820E-05  2.46256E+01  1.177E+01
   1100      2.280  2.05E-03  9.054E-02  2.796E-01  3.579E+01  4.59235E-05  2.46724E+01  1.179E+01
   1200      2.484  2.04E-03  9.564E-02  2.612E-01  3.579E+01  4.14897E-05  2.47157E+01  1.185E+01
   1300      2.687  2.02E-03  9.722E-02  2.743E-01  3.579E+01  3.78271E-05  2.47567E+01  1.194E+01
   1400      2.888  2.00E-03  9.817E-02  2.811E-01  3.579E+01  3.47696E-05  2.48150E+01  1.205E+01
   1500      3.077  1.83E-03  1.029E-01  3.810E-01  3.579E+01  3.22936E-05  2.48352E+01  1.321E+01
   1600      3.260  1.87E-03  1.119E-01  4.338E-01  3.579E+01  3.02015E-05  2.48610E+01  1.293E+01
   1700      3.437  1.56E-03  1.169E-01  8.832E-01  3.579E+01  2.84174E-05  2.48865E+01  1.550E+01
   1800      3.597  1.72E-03  1.235E-01  9.456E-01  3.579E+01  2.69899E-05  2.48879E+01  1.405E+01
   1900      3.767  1.59E-03  1.302E-01  1.101E+00  3.579E+01  2.56370E-05  2.49063E+01  1.517E+01
   2000      3.913  1.63E-03  1.314E-01  1.023E+00  3.579E+01  2.45897E-05  2.49043E+01  1.482E+01
   2100      4.066  1.61E-03  1.367E-01  8.065E-01  3.579E+01  2.35781E-05  2.49180E+01  1.501E+01
   2200      4.221  1.27E-03  1.385E-01  1.526E+00  3.579E+01  2.26415E-05  2.49372E+01  1.896E+01
   2300      4.368  1.70E-03  1.376E-01  6.990E-01  3.579E+01  2.18387E-05  2.49555E+01  1.417E+01
