#---it-------t---------dt-------urms-------umax-------rhom--------brms---------TT2m--------Rmesh---
      0      0.000  2.13E-03  0.000E+00  0.000E+00  3.579E+01  2.72316E-03  2.37174E+01  1.133E+01
    100      0.211  2.10E-03  3.523E-02  1.246E-01  3.579E+01  3.17843E-04  2.38760E+01  1.151E+01
    200      0.420  2.08E-03  4.993E-02  1.466E-01  3.579E+01  1.50813E-04  2.40037E+01  1.159E+01
    300      0.627  2.07E-03  6.121E-02  1.866E-01  3.579E+01  9.38672E-05  2.41149E+01  1.165E+01
    400      0.834  2.07E-03  6.881E-02  2.174E-01  3.579E+01  6.63896E-05  2.42151E+01  1.166E+01
    500      1.041  2.07E-03  7.428E-02  2.479E-01  3.579E+01  5.06473E-05  2.43054E+01  1.167E+01
    600      1.247  2.06E-03  8.126E-02  2.523E-01  3.579E+01  4.06316E-05  2.43848E+01  1.174E+01
    700      1.453  2.06E-03  8.714E-02  2.837E-01  3.579E+01  3.37509E-05  2.44552E+01  1.174E+01
    800      1.658  2.05E-03  9.228E-02  2.846E-01  3.579E+01  2.87931E-05  2.45175E+01  1.178E+01
    900      1.861  2.02E-03  9.594E-02  2.904E-01  3.579E+01  2.50909E-05  2.45737E+01  1.195E+01
   1000      2.063  2.02E-03  9.989E-02  3.301E-01  3.579E+01  2.22367E-05  2.46251E+01  1.193E+01
   1100      2.265  2.02E-03  1.028E-01  3.285E-01  3.579E+01  1.99569E-05  2.46729E+01  1.196E+01
   1200      2.466  2.01E-03  1.067E-01  3.534E-01  3.579E+01  1.81111E-05  2.47169E+01  1.201E+01
   1300      2.667  2.00E-03  1.098E-01  3.675E-01  3.579E+01  1.65890E-05  2.47568E+01  1.206E+01
   1400      2.866  1.97E-03  1.145E-01  4.056E-01  3.579E+01  1.53249E-05  2.48033E+01  1.225E+01
   1500      3.056  1.84E-03  1.191E-01  4.720E-01  3.579E+01  1.42919E-05  2.48351E+01  1.310E+01
   1600      3.231  1.76E-03  1.241E-01  6.265E-01  3.579E+01  1.34694E-05  2.48598E+01  1.371E+01
   1700      3.400  1.65E-03  1.289E-01  7.749E-01  3.579E+01  1.27608E-05  2.48677E+01  1.460E+01
   1800      3.569  1.66E-03  1.341E-01  6.525E-01  3.579E+01  1.21349E-05  2.48765E+01  1.457E+01
   1900      3.730  1.52E-03  1.379E-01  9.367E-01  3.579E+01  1.16032E-05  2.48887E+01  1.590E+01
   2000      3.883  1.61E-03  1.416E-01  8.643E-01  3.579E+01  1.11445E-05  2.49022E+01  1.500E+01
   2100      4.041  1.50E-03  1.434E-01  9.892E-01  3.579E+01  1.07121E-05  2.49124E+01  1.606E+01
   2200      4.195  1.60E-03  1.460E-01  8.911E-01  3.579E+01  1.03283E-05  2.49267E+01  1.509E+01
   2300      4.347  1.55E-03  1.479E-01  9.676E-01  3.579E+01  9.98060E-06  2.49427E+01  1.557E+01
   2400      4.496  1.45E-03  1.500E-01  1.077E+00  3.579E+01  9.66417E-06  2.49543E+01  1.667E+01
   2500      4.651  1.69E-03  1.511E-01  9.609E-01  3.579E+01  9.36028E-06  2.49779E+01  1.430E+01
   2600      4.813  1.63E-03  1.537E-01  8.245E-01  3.579E+01  9.06758E-06  2.49918E+01  1.479E+01
   2700      4.976  1.62E-03  1.547E-01  7.586E-01  3.579E+01  8.79699E-06  2.50044E+01  1.493E+01
   2800      5.141  1.71E-03  1.571E-01  8.122E-01  3.579E+01  8.54156E-06  2.50133E+01  1.409E+01
   2900      5.303  1.58E-03  1.593E-01  9.187E-01  3.579E+01  8.30964E-06  2.50245E+01  1.524E+01
   3000      5.459  1.58E-03  1.600E-01  9.118E-01  3.579E+01  8.10208E-06  2.50350E+01  1.529E+01
   3100      5.608  1.53E-03  1.616E-01  9.874E-01  3.579E+01  7.91541E-06  2.50459E+01  1.575E+01
   3200      5.764  1.49E-03  1.633E-01  1.077E+00  3.579E+01  7.73087E-06  2.50647E+01  1.623E+01
   3300      5.920  1.52E-03  1.639E-01  1.040E+00  3.579E+01  7.55665E-06  2.50780E+01  1.586E+01
   3400      6.075  1.51E-03  1.648E-01  1.105E+00  3.579E+01  7.39350E-06  2.50857E+01  1.600E+01
   3500      6.225  1.68E-03  1.656E-01  8.695E-01  3.579E+01  7.24290E-06  2.51015E+01  1.441E+01
   3600      6.382  1.60E-03  1.664E-01  9.468E-01  3.579E+01  7.09419E-06  2.51189E+01  1.509E+01
   3700      6.544  1.50E-03  1.681E-01  1.114E+00  3.579E+01  6.94732E-06  2.51285E+01  1.614E+01
   3800      6.690  1.49E-03  1.682E-01  1.328E+00  3.579E+01  6.82064E-06  2.51392E+01  1.618E+01
   3900      6.840  1.66E-03  1.692E-01  8.857E-01  3.579E+01  6.69693E-06  2.51493E+01  1.453E+01
   4000      6.987  1.39E-03  1.701E-01  1.257E+00  3.579E+01  6.58032E-06  2.51583E+01  1.741E+01
   4100      7.143  1.61E-03  1.716E-01  1.214E+00  3.579E+01  6.46217E-06  2.51714E+01  1.500E+01
   4200      7.311  1.66E-03  1.722E-01  8.640E-01  3.579E+01  6.34301E-06  2.51804E+01  1.459E+01
   4300      7.473  1.68E-03  1.739E-01  1.050E+00  3.579E+01  6.23470E-06  2.51839E+01  1.438E+01
   4400      7.638  1.65E-03  1.745E-01  1.097E+00  3.579E+01  6.13088E-06  2.51841E+01  1.463E+01
   4500      7.799  1.66E-03  1.761E-01  9.461E-01  3.579E+01  6.03396E-06  2.51958E+01  1.450E+01
