#---it-------t---------dt-------urms-------umax-------rhom--------brms---------TT2m--------Rmesh---
      0      0.000  2.13E-03  0.000E+00  0.000E+00  3.579E+01  2.72316E-03  2.37174E+01  1.133E+01
    100      0.210  2.08E-03  5.623E-02  1.990E-01  3.579E+01  6.08722E-04  2.38756E+01  1.161E+01
    200      0.417  2.05E-03  7.958E-02  2.326E-01  3.579E+01  3.22348E-04  2.40030E+01  1.176E+01
    300      0.620  2.03E-03  9.745E-02  2.968E-01  3.579E+01  2.12745E-04  2.41151E+01  1.186E+01
    400      0.823  2.03E-03  1.095E-01  3.439E-01  3.579E+01  1.55377E-04  2.42180E+01  1.191E+01
    500      1.026  2.02E-03  1.182E-01  3.935E-01  3.579E+01  1.20912E-04  2.43109E+01  1.193E+01
    600      1.227  2.01E-03  1.293E-01  3.949E-01  3.579E+01  9.83594E-05  2.43901E+01  1.201E+01
    700      1.428  2.01E-03  1.386E-01  4.605E-01  3.579E+01  8.26545E-05  2.44580E+01  1.200E+01
    800      1.629  1.99E-03  1.468E-01  4.507E-01  3.579E+01  7.12950E-05  2.45151E+01  1.210E+01
    900      1.827  1.96E-03  1.525E-01  4.706E-01  3.579E+01  6.28038E-05  2.45663E+01  1.228E+01
   1000      2.024  1.97E-03  1.588E-01  5.415E-01  3.579E+01  5.62544E-05  2.46141E+01  1.225E+01
   1100      2.220  1.95E-03  1.634E-01  5.266E-01  3.579E+01  5.10413E-05  2.46586E+01  1.237E+01
   1200      2.415  1.94E-03  1.694E-01  6.447E-01  3.579E+01  4.68346E-05  2.46991E+01  1.246E+01
   1300      2.608  1.93E-03  1.740E-01  6.732E-01  3.579E+01  4.33802E-05  2.47365E+01  1.249E+01
   1400      2.799  1.85E-03  1.811E-01  6.488E-01  3.579E+01  4.05133E-05  2.47868E+01  1.305E+01
   1500      2.976  1.73E-03  1.870E-01  7.032E-01  3.579E+01  3.82324E-05  2.48275E+01  1.394E+01
   1600      3.138  1.54E-03  1.933E-01  9.271E-01  3.579E+01  3.64072E-05  2.48449E+01  1.572E+01
   1700      3.292  1.42E-03  1.987E-01  1.060E+00  3.579E+01  3.48439E-05  2.48507E+01  1.705E+01
   1800      3.440  1.54E-03  2.050E-01  1.099E+00  3.579E+01  3.35040E-05  2.48402E+01  1.565E+01
   1900      3.591  1.44E-03  2.104E-01  1.144E+00  3.579E+01  3.22725E-05  2.48404E+01  1.683E+01
   2000      3.732  1.30E-03  2.146E-01  1.496E+00  3.579E+01  3.12256E-05  2.48479E+01  1.858E+01
   2100      3.875  1.52E-03  2.187E-01  1.083E+00  3.579E+01  3.02489E-05  2.48521E+01  1.592E+01
   2200      4.018  1.44E-03  2.214E-01  1.293E+00  3.579E+01  2.93458E-05  2.48594E+01  1.678E+01
   2300      4.152  1.28E-03  2.239E-01  1.588E+00  3.579E+01  2.85629E-05  2.48704E+01  1.884E+01
   2400      4.294  1.41E-03  2.274E-01  1.476E+00  3.579E+01  2.77868E-05  2.48809E+01  1.715E+01
   2500      4.428  1.30E-03  2.305E-01  1.455E+00  3.579E+01  2.71053E-05  2.48975E+01  1.865E+01
   2600      4.563  1.45E-03  2.335E-01  1.333E+00  3.579E+01  2.64595E-05  2.49270E+01  1.664E+01
   2700      4.707  1.46E-03  2.355E-01  1.256E+00  3.579E+01  2.58201E-05  2.49489E+01  1.651E+01
   2800      4.844  1.33E-03  2.379E-01  1.615E+00  3.579E+01  2.52594E-05  2.49670E+01  1.816E+01
