-2.827430 5.235983 -2.094393
-2.815110 5.225717 -2.090287
-2.802790 5.215450 -2.086180
-2.790470 5.205183 -2.082073
-2.778150 5.194917 -2.077967
-2.765830 5.184650 -2.073860
-2.753510 5.174384 -2.069753
-2.741190 5.164117 -2.065647
-2.728870 5.153850 -2.061540
-2.716550 5.143584 -2.057433
-2.704230 5.133317 -2.053327
-2.691910 5.123050 -2.049220
-2.679590 5.112784 -2.045113
-2.667271 5.102517 -2.041007
-2.654951 5.092250 -2.036900
-2.642631 5.081984 -2.032794
-2.630311 5.071717 -2.028687
-2.617991 5.061451 -2.024580
-2.605671 5.051184 -2.020474
-2.593351 5.040917 -2.016367
-2.581031 5.030651 -2.012260
-2.568711 5.020384 -2.008154
-2.556391 5.010117 -2.004047
-2.544071 4.999851 -1.999940
-2.531751 4.989584 -1.995834
-2.519431 4.979317 -1.991727
-2.507111 4.969051 -1.987620
-2.494791 4.958784 -1.983514
-2.482471 4.948518 -1.979407
-2.470151 4.938251 -1.975300
-2.457831 4.927984 -1.971194
-2.445511 4.917718 -1.967087
-2.433191 4.907451 -1.962980
-2.420871 4.897184 -1.958874
-2.408551 4.886918 -1.954767
-2.396231 4.876651 -1.950660
-2.383911 4.866385 -1.946554
-2.371591 4.856118 -1.942447
-2.359271 4.845851 -1.938340
-2.346952 4.835585 -1.934234
-2.334632 4.825318 -1.930127
-2.322312 4.815051 -1.926021
-2.309992 4.804785 -1.921914
-2.297672 4.794518 -1.917807
-2.285352 4.784251 -1.913701
-2.273032 4.773985 -1.909594
-2.260712 4.763718 -1.905487
-2.248392 4.753452 -1.901381
-2.236072 4.743185 -1.897274
-2.223752 4.732918 -1.893167
-2.211432 4.722652 -1.889061
-2.199112 4.712385 -1.884954
-2.186792 4.702118 -1.880847
-2.174472 4.691852 -1.876741
-2.162152 4.681585 -1.872634
-2.149832 4.671318 -1.868527
-2.137512 4.661052 -1.864421
-2.125192 4.650785 -1.860314
-2.112872 4.640519 -1.856207
-2.100552 4.630252 -1.852101
-2.088232 4.619985 -1.847994
-2.075912 4.609719 -1.843887
-2.063592 4.599452 -1.839781
-2.051272 4.589185 -1.835674
-2.038953 4.578919 -1.831568
-2.026633 4.568652 -1.827461
-2.014313 4.558385 -1.823354
-2.001993 4.548119 -1.819248
-1.989673 4.537852 -1.815141
-1.977353 4.527586 -1.811034
-1.965033 4.517319 -1.806928
-1.952713 4.507052 -1.802821
-1.940393 4.496786 -1.798714
-1.928073 4.486519 -1.794608
-1.915753 4.476252 -1.790501
-1.903433 4.465986 -1.786394
-1.891113 4.455719 -1.782288
-1.878793 4.445453 -1.778181
-1.866473 4.435186 -1.774074
-1.854153 4.424919 -1.769968
-1.841833 4.414653 -1.765861
-1.829513 4.404386 -1.761754
-1.817193 4.394119 -1.757648
-1.804873 4.383853 -1.753541
-1.792553 4.373586 -1.749434
-1.780233 4.363319 -1.745328
-1.767913 4.353053 -1.741221
-1.755593 4.342786 -1.737114
-1.743273 4.332520 -1.733008
-1.730953 4.322253 -1.728901
-1.718634 4.311986 -1.724795
-1.706314 4.301720 -1.720688
-1.693994 4.291453 -1.716581
-1.681674 4.281186 -1.712475
-1.669354 4.270920 -1.708368
-1.657034 4.260653 -1.704261
-1.644714 4.250386 -1.700155
-1.632394 4.240120 -1.696048
-1.620074 4.229853 -1.691941
-1.607754 4.219587 -1.687835
-1.595434 4.209320 -1.683728
-1.583114 4.199053 -1.679621
-1.570794 4.188787 -1.675515
-1.558474 4.178520 -1.671408
-1.546154 4.168253 -1.667301
-1.533834 4.157987 -1.663195
-1.521514 4.147720 -1.659088
-1.509194 4.137453 -1.654981
-1.496874 4.127187 -1.650875
-1.484554 4.116920 -1.646768
-1.472234 4.106654 -1.642661
-1.459914 4.096387 -1.638555
-1.447594 4.086120 -1.634448
-1.435274 4.075854 -1.630341
-1.422954 4.065587 -1.626235
-1.410635 4.055320 -1.622128
-1.398315 4.045054 -1.618022
-1.385995 4.034787 -1.613915
-1.373675 4.024521 -1.609808
-1.361355 4.014254 -1.605702
-1.349035 4.003987 -1.601595
-1.336715 3.993721 -1.597488
-1.324395 3.983454 -1.593382
-1.312075 3.973187 -1.589275
-1.299755 3.962921 -1.585168
-1.287435 3.952654 -1.581062
-1.275115 3.942387 -1.576955
-1.262795 3.932121 -1.572848
-1.250475 3.921854 -1.568742
-1.238155 3.911588 -1.564635
-1.225835 3.901321 -1.560528
-1.213515 3.891054 -1.556422
-1.201195 3.880788 -1.552315
-1.188875 3.870521 -1.548208
-1.176555 3.860254 -1.544102
-1.164235 3.849988 -1.539995
-1.151915 3.839721 -1.535888
-1.139595 3.829454 -1.531782
-1.127275 3.819188 -1.527675
-1.114955 3.808921 -1.523568
-1.102635 3.798655 -1.519462
-1.090316 3.788388 -1.515355
-1.077996 3.778121 -1.511249
-1.065676 3.767855 -1.507142
-1.053356 3.757588 -1.503035
-1.041036 3.747321 -1.498929
-1.028716 3.737055 -1.494822
-1.016396 3.726788 -1.490715
-1.004076 3.716522 -1.486609
-0.991756 3.706255 -1.482502
-0.979436 3.695988 -1.478395
-0.967116 3.685722 -1.474289
-0.954796 3.675455 -1.470182
-0.942476 3.665188 -1.466075
-0.930156 3.654922 -1.461969
-0.917836 3.644655 -1.457862
-0.905516 3.634388 -1.453755
-0.893196 3.624122 -1.449649
-0.880876 3.613855 -1.445542
