    -0.708398      2.05331    -0.821324
    -0.696078      2.03278    -0.813111
    -0.683758      2.01224    -0.804897
    -0.671438      1.99171    -0.796684
    -0.659118      1.97118    -0.788471
    -0.646798      1.95064    -0.780257
    -0.634478      1.93011    -0.772044
    -0.622159      1.90958    -0.763831
    -0.609838      1.88904    -0.755617
    -0.597519      1.86851    -0.747404
    -0.585199      1.84798    -0.739191
    -0.572879      1.82744    -0.730977
    -0.560559      1.80691    -0.722764
    -0.548239      1.78638    -0.714550
    -0.535919      1.76584    -0.706337
    -0.523599      1.74531    -0.698124
    -0.511279      1.72478    -0.689910
    -0.498959      1.70424    -0.681697
    -0.486639      1.68371    -0.673484
    -0.474319      1.66318    -0.665270
    -0.461999      1.64264    -0.657057
    -0.449679      1.62211    -0.648844
    -0.437359      1.60158    -0.640630
    -0.425039      1.58104    -0.632417
    -0.412719      1.56051    -0.624204
    -0.400399      1.53998    -0.615990
    -0.388079      1.51944    -0.607777
    -0.375759      1.49891    -0.599563
    -0.363439      1.47838    -0.591350
    -0.351119      1.45784    -0.583136
    -0.338799      1.43731    -0.574923
    -0.326479      1.41677    -0.566709
    -0.314159      1.39624    -0.558495
    -0.301839      1.37571    -0.550281
    -0.289519      1.35517    -0.542065
    -0.277199      1.33463    -0.533848
    -0.264879      1.31409    -0.525627
    -0.252559      1.29355    -0.517401
    -0.240239      1.27299    -0.509162
    -0.227920      1.25241    -0.500903
    -0.215600      1.23179    -0.492605
    -0.203279      1.21111    -0.484234
    -0.190960      1.19029    -0.475730
    -0.178640      1.16923    -0.466978
    -0.166320      1.14772    -0.457768
    -0.154000      1.12538    -0.447713
    -0.141680      1.10152    -0.436101
    -0.129360      1.07486    -0.421633
    -0.117040      1.04312    -0.401966
    -0.104720      1.00223    -0.372969
   -0.0923998     0.945369    -0.327647
   -0.0800798     0.861766    -0.255012
   -0.0677600     0.736702    -0.140013
   -0.0554399     0.554761    0.0331412
   -0.0431199     0.308252     0.272438
   -0.0307999   0.00733745     0.567788
   -0.0184801    -0.317308     0.888322
  -0.00616002    -0.624531      1.19253
   0.00616002    -0.879665      1.44539
    0.0184798     -1.06739      1.63130
    0.0307999     -1.19232      1.75467
    0.0431199     -1.26965      1.83058
    0.0554397     -1.31549      1.87509
    0.0677598     -1.34221      1.90053
    0.0800798     -1.35790      1.91496
    0.0923998     -1.36742      1.92323
     0.104720     -1.37353      1.92810
     0.117040     -1.37778      1.93111
     0.129360     -1.38103      1.93312
     0.141680     -1.38372      1.93459
     0.154000     -1.38613      1.93576
     0.166320     -1.38837      1.93677
     0.178639     -1.39052      1.93769
     0.190959     -1.39263      1.93856
     0.203279     -1.39471      1.93942
     0.215600     -1.39678      1.94025
     0.227919     -1.39884      1.94108
     0.240239     -1.40090      1.94191
     0.252559     -1.40296      1.94273
     0.264879     -1.40501      1.94356
     0.277199     -1.40707      1.94438
     0.289519     -1.40912      1.94520
     0.301839     -1.41118      1.94602
     0.314159     -1.41323      1.94684
     0.326479     -1.41528      1.94766
     0.338799     -1.41734      1.94849
     0.351119     -1.41939      1.94931
     0.363439     -1.42144      1.95013
     0.375759     -1.42350      1.95095
     0.388079     -1.42555      1.95177
     0.400399     -1.42760      1.95259
     0.412719     -1.42966      1.95341
     0.425039     -1.43171      1.95424
     0.437359     -1.43376      1.95506
     0.449679     -1.43582      1.95588
     0.461999     -1.43787      1.95670
     0.474319     -1.43992      1.95752
     0.486639     -1.44198      1.95834
     0.498959     -1.44403      1.95916
     0.511279     -1.44608      1.95999
     0.523599     -1.44814      1.96081
