#---it-------t---------dt-------urms-------umax-------epsK-------orms--------oum-------omumz------rhom--------fum--------brms---------TT2m--------Rmesh---
   3900      8.084  2.16E-03  6.622E-02  2.050E-01  3.185E-02  3.262E-01  9.287E-03  0.000E+00  3.579E+01 -3.415E-03  1.24233E-07  7.70949E+00  1.023E+00
   4000      8.300  2.18E-03  6.554E-02  2.061E-01  3.115E-02  3.231E-01  8.796E-03  0.000E+00  3.579E+01 -4.397E-03  1.20387E-07  7.70455E+00  1.013E+00
   4100      8.519  2.18E-03  6.603E-02  2.100E-01  3.181E-02  3.262E-01  8.904E-03  0.000E+00  3.579E+01 -5.191E-03  1.16737E-07  7.70139E+00  1.016E+00
   4200      8.736  2.17E-03  6.692E-02  2.157E-01  3.277E-02  3.298E-01  9.309E-03  0.000E+00  3.579E+01 -5.226E-03  1.13286E-07  7.70069E+00  1.017E+00
   4300      8.953  2.16E-03  6.751E-02  2.458E-01  3.257E-02  3.321E-01  9.432E-03  0.000E+00  3.579E+01 -5.108E-03  1.10059E-07  7.70146E+00  1.026E+00
   4400      9.170  2.18E-03  6.746E-02  2.310E-01  3.270E-02  3.325E-01  9.334E-03  0.000E+00  3.579E+01 -4.707E-03  1.07025E-07  7.70307E+00  1.016E+00
   4500      9.388  2.18E-03  6.785E-02  2.116E-01  3.279E-02  3.323E-01  9.277E-03  0.000E+00  3.579E+01 -4.062E-03  1.04145E-07  7.70565E+00  1.012E+00
   4600      9.606  2.18E-03  6.746E-02  2.049E-01  3.236E-02  3.310E-01  9.200E-03  0.000E+00  3.579E+01 -3.252E-03  1.01395E-07  7.70908E+00  1.014E+00
   4700      9.823  2.17E-03  6.770E-02  2.009E-01  3.293E-02  3.340E-01  9.418E-03  0.000E+00  3.579E+01 -2.358E-03  9.87566E-08  7.71235E+00  1.023E+00
   4800     10.040  2.17E-03  6.785E-02  2.141E-01  3.224E-02  3.341E-01  9.195E-03  0.000E+00  3.579E+01 -1.407E-03  9.62479E-08  7.71543E+00  1.016E+00
   4900     10.258  2.18E-03  6.727E-02  2.195E-01  3.243E-02  3.310E-01  8.978E-03  0.000E+00  3.579E+01 -4.981E-04  9.38405E-08  7.71858E+00  1.013E+00
   5000     10.475  2.17E-03  6.756E-02  2.164E-01  3.262E-02  3.316E-01  9.034E-03  0.000E+00  3.579E+01  1.300E-04  9.15186E-08  7.72102E+00  1.021E+00
   5100     10.692  2.18E-03  6.783E-02  2.194E-01  3.315E-02  3.349E-01  9.415E-03  0.000E+00  3.579E+01  6.666E-04  8.92999E-08  7.72291E+00  1.014E+00
   5200     10.910  2.17E-03  6.742E-02  2.197E-01  3.299E-02  3.337E-01  9.071E-03  0.000E+00  3.579E+01  1.026E-03  8.72014E-08  7.72449E+00  1.019E+00
   5300     11.127  2.17E-03  6.751E-02  2.070E-01  3.312E-02  3.354E-01  9.220E-03  0.000E+00  3.579E+01  1.182E-03  8.52113E-08  7.72537E+00  1.016E+00
   5400     11.344  2.17E-03  6.754E-02  2.244E-01  3.287E-02  3.351E-01  9.276E-03  0.000E+00  3.579E+01  1.179E-03  8.32970E-08  7.72490E+00  1.018E+00
   5500     11.560  2.17E-03  6.799E-02  2.251E-01  3.272E-02  3.361E-01  9.436E-03  0.000E+00  3.579E+01  1.266E-03  8.14395E-08  7.72402E+00  1.022E+00
   5600     11.777  2.17E-03  6.808E-02  2.162E-01  3.263E-02  3.351E-01  9.288E-03  0.000E+00  3.579E+01  1.407E-03  7.96383E-08  7.72330E+00  1.022E+00
   5700     11.994  2.17E-03  6.787E-02  2.226E-01  3.263E-02  3.338E-01  9.179E-03  0.000E+00  3.579E+01  1.490E-03  7.79090E-08  7.72349E+00  1.018E+00
   5800     12.210  2.14E-03  6.752E-02  2.171E-01  3.323E-02  3.317E-01  9.171E-03  0.000E+00  3.579E+01  1.174E-03  7.62622E-08  7.72487E+00  1.038E+00
   5900     12.425  2.16E-03  6.714E-02  2.072E-01  3.255E-02  3.310E-01  8.972E-03  0.000E+00  3.579E+01  1.031E-03  7.46963E-08  7.72698E+00  1.027E+00
   6000     12.640  2.15E-03  6.791E-02  2.387E-01  3.267E-02  3.336E-01  9.177E-03  0.000E+00  3.579E+01  4.505E-04  7.31833E-08  7.72956E+00  1.033E+00
   6100     12.857  2.16E-03  6.767E-02  2.332E-01  3.217E-02  3.312E-01  9.215E-03  0.000E+00  3.579E+01 -8.034E-04  7.17014E-08  7.73145E+00  1.024E+00
   6200     13.073  2.15E-03  6.790E-02  2.239E-01  3.263E-02  3.319E-01  9.429E-03  0.000E+00  3.579E+01 -2.298E-03  7.02558E-08  7.72999E+00  1.034E+00
   6300     13.288  2.16E-03  6.794E-02  2.264E-01  3.214E-02  3.317E-01  9.350E-03  0.000E+00  3.579E+01 -3.746E-03  6.88624E-08  7.72561E+00  1.027E+00
   6400     13.505  2.16E-03  6.753E-02  1.923E-01  3.218E-02  3.284E-01  9.052E-03  0.000E+00  3.579E+01 -4.692E-03  6.75101E-08  7.72002E+00  1.023E+00
   6500     13.721  2.17E-03  6.767E-02  2.030E-01  3.222E-02  3.289E-01  9.173E-03  0.000E+00  3.579E+01 -5.223E-03  6.61824E-08  7.71450E+00  1.016E+00
   6600     13.939  2.18E-03  6.765E-02  2.193E-01  3.247E-02  3.310E-01  9.516E-03  0.000E+00  3.579E+01 -5.176E-03  6.49035E-08  7.71116E+00  1.013E+00
   6700     14.156  2.17E-03  6.772E-02  1.989E-01  3.255E-02  3.316E-01  9.449E-03  0.000E+00  3.579E+01 -4.573E-03  6.36880E-08  7.71076E+00  1.017E+00
   6800     14.374  2.18E-03  6.773E-02  2.138E-01  3.296E-02  3.320E-01  9.589E-03  0.000E+00  3.579E+01 -3.746E-03  6.25180E-08  7.71195E+00  1.012E+00
   6900     14.592  2.17E-03  6.780E-02  2.162E-01  3.314E-02  3.345E-01  9.755E-03  0.000E+00  3.579E+01 -2.961E-03  6.13656E-08  7.71341E+00  1.016E+00
   7000     14.808  2.16E-03  6.791E-02  2.128E-01  3.282E-02  3.354E-01  9.622E-03  0.000E+00  3.579E+01 -2.084E-03  6.02473E-08  7.71543E+00  1.026E+00
   7100     15.025  2.18E-03  6.760E-02  2.392E-01  3.247E-02  3.314E-01  9.093E-03  0.000E+00  3.579E+01 -1.140E-03  5.91670E-08  7.71873E+00  1.012E+00
   7200     15.243  2.18E-03  6.822E-02  2.299E-01  3.251E-02  3.329E-01  9.332E-03  0.000E+00  3.579E+01 -1.969E-04  5.81382E-08  7.72271E+00  1.012E+00
   7300     15.461  2.17E-03  6.808E-02  2.148E-01  3.271E-02  3.329E-01  9.249E-03  0.000E+00  3.579E+01  3.565E-04  5.71555E-08  7.72594E+00  1.016E+00
   7400     15.679  2.18E-03  6.806E-02  2.143E-01  3.296E-02  3.329E-01  9.081E-03  0.000E+00  3.579E+01  7.095E-04  5.61906E-08  7.72774E+00  1.014E+00
   7500     15.896  2.17E-03  6.868E-02  2.235E-01  3.336E-02  3.365E-01  9.529E-03  0.000E+00  3.579E+01  8.851E-04  5.52417E-08  7.72816E+00  1.020E+00
   7600     16.112  2.16E-03  6.830E-02  2.094E-01  3.344E-02  3.344E-01  9.301E-03  0.000E+00  3.579E+01  1.049E-03  5.43139E-08  7.72845E+00  1.028E+00
   7700     16.329  2.16E-03  6.835E-02  2.266E-01  3.373E-02  3.344E-01  9.405E-03  0.000E+00  3.579E+01  1.128E-03  5.34125E-08  7.72879E+00  1.023E+00
