       19980      20.0032
     -20.7500     -20.7500     -20.7500     -20.7500     -20.7500     -20.7500
     -20.7500     -20.7500     -20.7500     -20.7500     -20.7500     -20.7500
     -20.7500     -20.7500     -20.7500     -20.7500     -20.7500     -20.7500
     -20.7500     -20.7500     -20.5000     -20.5000     -20.5000     -20.5000
     -20.5000     -20.5000     -20.5000     -20.5000     -20.5000     -20.5000
     -20.5000     -20.5000     -20.5000     -20.5000     -20.5000     -20.5000
     -20.5000     -20.5000     -20.5000     -20.5000     -20.5000     -20.5000
     -20.5000     -20.5000     -20.5000     -20.5000     -20.5000     -20.5000
     -20.5000     -20.5000     -20.5000     -20.5000     -20.2500     -20.2500
     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500
     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500
     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500
     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500
     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500
     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500
     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500
     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500     -20.2500
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000     -20.0000
     -20.0000     -20.0000     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500     -19.7500
     -19.7500     -19.7500     -19.5000     -19.5000     -19.5000     -19.5000
     -19.5000     -19.5000     -19.5000     -19.5000     -19.5000     -19.5000
     -19.5000     -19.5000     -19.5000     -19.5000     -19.5000     -19.5000
     -19.5000     -19.5000     -19.5000     -19.5000     -19.5000     -19.5000
     -19.5000     -19.5000     -19.5000     -19.5000     -19.5000     -19.5000
