#---it-------t---------dt-------urms-------umax-------rhom--------brms---------TT2m--------Rmesh---
      0      0.000  3.06E-03  0.000E+00  0.000E+00  8.587E+00  2.61714E-03  3.99744E+01  8.515E+00
    100      0.295  2.91E-03  7.663E-02  2.384E-01  8.587E+00  1.48165E-03  3.99760E+01  8.974E+00
    200      0.578  2.80E-03  1.104E-01  3.388E-01  8.587E+00  1.00764E-03  3.99798E+01  9.331E+00
    300      0.854  2.72E-03  1.341E-01  3.831E-01  8.587E+00  7.76077E-04  3.99860E+01  9.595E+00
    400      1.123  2.67E-03  1.497E-01  4.659E-01  8.587E+00  6.47278E-04  3.99935E+01  9.772E+00
    500      1.390  2.70E-03  1.610E-01  4.591E-01  8.587E+00  5.69543E-04  4.00022E+01  9.677E+00
    600      1.658  2.69E-03  1.670E-01  5.223E-01  8.587E+00  5.19048E-04  4.00120E+01  9.709E+00
    700      1.924  2.61E-03  1.878E-01  6.767E-01  8.587E+00  4.87792E-04  4.00236E+01  9.994E+00
    800      2.178  2.47E-03  1.984E-01  6.823E-01  8.587E+00  4.71307E-04  4.00368E+01  1.057E+01
    900      2.427  2.50E-03  2.044E-01  6.805E-01  8.587E+00  4.63439E-04  4.00510E+01  1.044E+01
   1000      2.679  2.55E-03  2.102E-01  6.265E-01  8.587E+00  4.62231E-04  4.00668E+01  1.025E+01
   1100      2.934  2.53E-03  2.156E-01  6.390E-01  8.587E+00  4.66634E-04  4.00846E+01  1.034E+01
   1200      3.186  2.51E-03  2.221E-01  6.758E-01  8.587E+00  4.74754E-04  4.01034E+01  1.042E+01
   1300      3.434  2.48E-03  2.293E-01  6.986E-01  8.587E+00  4.86903E-04  4.01238E+01  1.053E+01
   1400      3.681  2.46E-03  2.392E-01  8.061E-01  8.587E+00  5.03229E-04  4.01454E+01  1.064E+01
   1500      3.928  2.48E-03  2.431E-01  8.534E-01  8.587E+00  5.23153E-04  4.01686E+01  1.054E+01
