#---it-------t---------dt-------urms-------umax-------epsK-------orms--------oum-------rhom--------fum--------brms---------TT2m--------Rmesh---
   2900      5.140  1.71E-03  1.643E-01  6.916E-01  1.253E-01  1.798E+00  1.081E-01  3.579E+01 -2.619E-03  1.30665E-05  2.50366E+01  1.382E+01
   3000      5.314  1.78E-03  1.649E-01  7.356E-01  1.285E-01  1.816E+00  1.054E-01  3.579E+01 -1.732E-03  1.27810E-05  2.50202E+01  1.326E+01
   3100      5.489  1.68E-03  1.654E-01  6.324E-01  1.317E-01  1.833E+00  1.044E-01  3.579E+01 -1.115E-03  1.25151E-05  2.50062E+01  1.409E+01
   3200      5.660  1.73E-03  1.663E-01  6.427E-01  1.341E-01  1.853E+00  1.045E-01  3.579E+01 -3.515E-04  1.22790E-05  2.49851E+01  1.370E+01
   3300      5.838  1.78E-03  1.674E-01  7.118E-01  1.361E-01  1.873E+00  1.047E-01  3.579E+01  1.059E-03  1.20528E-05  2.49603E+01  1.329E+01
   3400      6.015  1.79E-03  1.679E-01  7.869E-01  1.378E-01  1.888E+00  1.043E-01  3.579E+01  3.343E-03  1.18439E-05  2.49612E+01  1.320E+01
   3500      6.193  1.78E-03  1.683E-01  6.106E-01  1.390E-01  1.901E+00  1.028E-01  3.579E+01  5.438E-03  1.16492E-05  2.49823E+01  1.328E+01
   3600      6.372  1.77E-03  1.687E-01  6.538E-01  1.405E-01  1.913E+00  1.032E-01  3.579E+01  7.242E-03  1.14647E-05  2.50213E+01  1.333E+01
   3700      6.543  1.73E-03  1.691E-01  6.285E-01  1.417E-01  1.920E+00  1.035E-01  3.579E+01  7.515E-03  1.13012E-05  2.50638E+01  1.364E+01
   3800      6.717  1.69E-03  1.694E-01  7.064E-01  1.421E-01  1.925E+00  1.035E-01  3.579E+01  7.587E-03  1.11491E-05  2.50859E+01  1.399E+01
   3900      6.893  1.74E-03  1.695E-01  7.750E-01  1.432E-01  1.936E+00  1.052E-01  3.579E+01  7.215E-03  1.10054E-05  2.51111E+01  1.359E+01
   4000      7.066  1.72E-03  1.702E-01  6.685E-01  1.441E-01  1.944E+00  1.076E-01  3.579E+01  5.541E-03  1.08763E-05  2.51300E+01  1.372E+01
   4100      7.240  1.74E-03  1.703E-01  6.708E-01  1.446E-01  1.949E+00  1.090E-01  3.579E+01  3.203E-03  1.07599E-05  2.51219E+01  1.358E+01
   4200      7.410  1.63E-03  1.705E-01  6.239E-01  1.444E-01  1.953E+00  1.098E-01  3.579E+01  1.164E-03  1.06547E-05  2.50999E+01  1.452E+01
   4300      7.577  1.70E-03  1.704E-01  6.429E-01  1.445E-01  1.955E+00  1.101E-01  3.579E+01 -5.378E-04  1.05581E-05  2.50777E+01  1.393E+01
   4400      7.748  1.74E-03  1.703E-01  6.621E-01  1.448E-01  1.956E+00  1.099E-01  3.579E+01 -2.171E-03  1.04655E-05  2.50566E+01  1.362E+01
   4500      7.922  1.77E-03  1.696E-01  8.067E-01  1.449E-01  1.955E+00  1.097E-01  3.579E+01 -3.606E-03  1.03772E-05  2.50409E+01  1.336E+01
   4600      8.097  1.73E-03  1.695E-01  6.349E-01  1.456E-01  1.955E+00  1.093E-01  3.579E+01 -4.736E-03  1.02917E-05  2.50253E+01  1.369E+01
   4700      8.267  1.75E-03  1.703E-01  6.663E-01  1.467E-01  1.960E+00  1.114E-01  3.579E+01 -5.313E-03  1.02132E-05  2.50201E+01  1.350E+01
   4800      8.439  1.67E-03  1.705E-01  7.091E-01  1.469E-01  1.962E+00  1.122E-01  3.579E+01 -5.709E-03  1.01425E-05  2.50243E+01  1.416E+01
   4900      8.610  1.75E-03  1.710E-01  6.896E-01  1.471E-01  1.965E+00  1.138E-01  3.579E+01 -6.389E-03  1.00749E-05  2.50306E+01  1.351E+01
   5000      8.784  1.65E-03  1.712E-01  9.090E-01  1.478E-01  1.966E+00  1.150E-01  3.579E+01 -6.843E-03  1.00116E-05  2.50320E+01  1.437E+01
   5100      8.956  1.77E-03  1.714E-01  7.593E-01  1.482E-01  1.969E+00  1.164E-01  3.579E+01 -6.693E-03  9.95286E-06  2.50362E+01  1.333E+01
   5200      9.130  1.73E-03  1.718E-01  8.362E-01  1.490E-01  1.972E+00  1.171E-01  3.579E+01 -6.837E-03  9.89337E-06  2.50456E+01  1.370E+01
   5300      9.304  1.70E-03  1.714E-01  6.750E-01  1.493E-01  1.971E+00  1.176E-01  3.579E+01 -6.208E-03  9.83916E-06  2.50521E+01  1.390E+01
   5400      9.472  1.69E-03  1.711E-01  7.267E-01  1.496E-01  1.970E+00  1.172E-01  3.579E+01 -5.191E-03  9.78582E-06  2.50664E+01  1.397E+01
   5500      9.644  1.76E-03  1.713E-01  7.768E-01  1.499E-01  1.971E+00  1.179E-01  3.579E+01 -4.600E-03  9.73318E-06  2.50811E+01  1.340E+01
   5600      9.822  1.78E-03  1.717E-01  7.795E-01  1.494E-01  1.971E+00  1.177E-01  3.579E+01 -3.435E-03  9.68368E-06  2.51000E+01  1.328E+01
   5700      9.996  1.72E-03  1.719E-01  7.151E-01  1.491E-01  1.970E+00  1.186E-01  3.579E+01 -2.352E-03  9.63690E-06  2.51219E+01  1.374E+01
   5800     10.169  1.68E-03  1.724E-01  9.135E-01  1.492E-01  1.974E+00  1.204E-01  3.579E+01 -9.045E-04  9.59257E-06  2.51427E+01  1.410E+01
   5900     10.335  1.64E-03  1.725E-01  6.815E-01  1.495E-01  1.973E+00  1.208E-01  3.578E+01  2.776E-05  9.55445E-06  2.51677E+01  1.439E+01
   6000     10.504  1.74E-03  1.726E-01  8.854E-01  1.495E-01  1.972E+00  1.203E-01  3.578E+01  6.111E-04  9.51730E-06  2.51859E+01  1.355E+01
   6100     10.677  1.77E-03  1.719E-01  7.834E-01  1.488E-01  1.967E+00  1.189E-01  3.578E+01  1.737E-03  9.47801E-06  2.52093E+01  1.338E+01
   6200     10.856  1.78E-03  1.727E-01  7.249E-01  1.491E-01  1.972E+00  1.204E-01  3.578E+01  1.995E-03  9.43998E-06  2.52292E+01  1.332E+01
   6300     11.031  1.76E-03  1.729E-01  8.296E-01  1.488E-01  1.973E+00  1.203E-01  3.578E+01  2.314E-03  9.40558E-06  2.52424E+01  1.343E+01
   6400     11.205  1.72E-03  1.724E-01  8.020E-01  1.480E-01  1.969E+00  1.184E-01  3.578E+01  2.589E-03  9.37282E-06  2.52598E+01  1.375E+01
   6500     11.378  1.69E-03  1.723E-01  1.211E+00  1.477E-01  1.966E+00  1.182E-01  3.578E+01  1.933E-03  9.33957E-06  2.52665E+01  1.403E+01
   6600     11.550  1.71E-03  1.728E-01  1.018E+00  1.487E-01  1.973E+00  1.210E-01  3.578E+01  1.848E-03  9.31036E-06  2.52629E+01  1.383E+01
   6700     11.719  1.69E-03  1.727E-01  8.286E-01  1.479E-01  1.971E+00  1.196E-01  3.578E+01  2.212E-03  9.28373E-06  2.52644E+01  1.402E+01
   6800     11.891  1.69E-03  1.728E-01  8.135E-01  1.480E-01  1.971E+00  1.195E-01  3.578E+01  1.951E-03  9.25986E-06  2.52737E+01  1.399E+01
   6900     12.051  1.63E-03  1.728E-01  9.201E-01  1.479E-01  1.970E+00  1.191E-01  3.578E+01  2.024E-03  9.23816E-06  2.52902E+01  1.455E+01
   7000     12.222  1.69E-03  1.731E-01  6.953E-01  1.482E-01  1.971E+00  1.204E-01  3.578E+01  1.607E-03  9.21563E-06  2.53137E+01  1.400E+01
   7100     12.391  1.72E-03  1.732E-01  8.564E-01  1.484E-01  1.970E+00  1.204E-01  3.578E+01  4.871E-04  9.19601E-06  2.53262E+01  1.376E+01
   7200     12.562  1.70E-03  1.727E-01  7.024E-01  1.472E-01  1.962E+00  1.186E-01  3.578E+01 -1.013E-03  9.17626E-06  2.53275E+01  1.393E+01
   7300     12.734  1.68E-03  1.722E-01  9.490E-01  1.474E-01  1.960E+00  1.170E-01  3.578E+01 -2.222E-03  9.15554E-06  2.53313E+01  1.411E+01
   7400     12.906  1.71E-03  1.721E-01  8.066E-01  1.474E-01  1.959E+00  1.168E-01  3.578E+01 -4.391E-03  9.13731E-06  2.53204E+01  1.379E+01
   7500     13.074  1.70E-03  1.724E-01  8.349E-01  1.482E-01  1.961E+00  1.179E-01  3.578E+01 -5.823E-03  9.12396E-06  2.53001E+01  1.392E+01
   7600     13.244  1.69E-03  1.725E-01  7.518E-01  1.481E-01  1.961E+00  1.175E-01  3.578E+01 -7.227E-03  9.11222E-06  2.52754E+01  1.403E+01
   7700     13.411  1.70E-03  1.730E-01  8.374E-01  1.486E-01  1.964E+00  1.188E-01  3.578E+01 -8.292E-03  9.10196E-06  2.52476E+01  1.391E+01
   7800     13.580  1.63E-03  1.731E-01  7.339E-01  1.488E-01  1.967E+00  1.193E-01  3.578E+01 -7.915E-03  9.09554E-06  2.52255E+01  1.447E+01
   7900     13.754  1.78E-03  1.743E-01  7.989E-01  1.494E-01  1.973E+00  1.205E-01  3.578E+01 -7.579E-03  9.08788E-06  2.52243E+01  1.330E+01
   8000     13.918  1.78E-03  1.739E-01  7.066E-01  1.491E-01  1.972E+00  1.206E-01  3.578E+01 -6.691E-03  9.08203E-06  2.52293E+01  1.331E+01
   8100     14.090  1.70E-03  1.741E-01  8.056E-01  1.498E-01  1.976E+00  1.219E-01  3.578E+01 -5.816E-03  9.07883E-06  2.52385E+01  1.391E+01
   8200     14.264  1.73E-03  1.736E-01  7.652E-01  1.495E-01  1.973E+00  1.196E-01  3.578E+01 -4.893E-03  9.07411E-06  2.52561E+01  1.369E+01
   8300     14.436  1.71E-03  1.737E-01  7.522E-01  1.496E-01  1.973E+00  1.197E-01  3.577E+01 -3.977E-03  9.06478E-06  2.52733E+01  1.379E+01
   8400     14.612  1.79E-03  1.740E-01  7.664E-01  1.500E-01  1.973E+00  1.194E-01  3.577E+01 -3.288E-03  9.05734E-06  2.52868E+01  1.318E+01
   8500     14.787  1.69E-03  1.740E-01  9.131E-01  1.496E-01  1.976E+00  1.184E-01  3.577E+01 -2.379E-03  9.04821E-06  2.52930E+01  1.397E+01
   8600     14.960  1.68E-03  1.733E-01  7.149E-01  1.494E-01  1.971E+00  1.170E-01  3.577E+01 -1.009E-03  9.03685E-06  2.53137E+01  1.405E+01
   8700     15.130  1.73E-03  1.745E-01  6.833E-01  1.507E-01  1.980E+00  1.197E-01  3.577E+01 -2.189E-04  9.02725E-06  2.53361E+01  1.366E+01
   8800     15.307  1.76E-03  1.754E-01  8.476E-01  1.517E-01  1.986E+00  1.214E-01  3.577E+01  2.545E-04  9.02143E-06  2.53459E+01  1.345E+01
   8900     15.480  1.72E-03  1.748E-01  7.006E-01  1.520E-01  1.985E+00  1.202E-01  3.577E+01  1.213E-03  9.01204E-06  2.53599E+01  1.378E+01
   9000     15.652  1.73E-03  1.746E-01  7.577E-01  1.520E-01  1.986E+00  1.188E-01  3.577E+01  1.677E-03  9.00381E-06  2.53735E+01  1.366E+01
   9100     15.808  1.63E-03  1.754E-01  9.472E-01  1.528E-01  1.993E+00  1.210E-01  3.577E+01  2.397E-03  8.99554E-06  2.53879E+01  1.451E+01
   9200     15.983  1.76E-03  1.747E-01  7.916E-01  1.521E-01  1.989E+00  1.186E-01  3.577E+01  2.160E-03  8.99099E-06  2.53978E+01  1.345E+01
   9300     16.159  1.77E-03  1.745E-01  1.103E+00  1.518E-01  1.990E+00  1.179E-01  3.577E+01  2.023E-03  8.98042E-06  2.54090E+01  1.335E+01
   9400     16.333  1.75E-03  1.750E-01  7.268E-01  1.529E-01  1.995E+00  1.204E-01  3.577E+01  1.173E-03  8.97357E-06  2.54109E+01  1.352E+01
   9500     16.506  1.72E-03  1.751E-01  6.752E-01  1.523E-01  1.996E+00  1.205E-01  3.577E+01  7.261E-04  8.96948E-06  2.54035E+01  1.375E+01
   9600     16.678  1.73E-03  1.756E-01  8.869E-01  1.531E-01  1.999E+00  1.221E-01  3.577E+01  9.233E-05  8.96533E-06  2.54014E+01  1.364E+01
   9700     16.850  1.76E-03  1.764E-01  7.834E-01  1.541E-01  2.007E+00  1.242E-01  3.577E+01 -6.153E-04  8.96690E-06  2.53988E+01  1.347E+01
   9800     17.020  1.69E-03  1.761E-01  7.359E-01  1.531E-01  2.003E+00  1.228E-01  3.577E+01 -1.750E-03  8.96861E-06  2.53905E+01  1.397E+01
   9900     17.189  1.65E-03  1.758E-01  9.589E-01  1.526E-01  2.003E+00  1.223E-01  3.577E+01 -2.193E-03  8.96890E-06  2.53813E+01  1.432E+01
  10000     17.353  1.60E-03  1.756E-01  9.656E-01  1.520E-01  2.001E+00  1.212E-01  3.577E+01 -3.046E-03  8.96782E-06  2.53756E+01  1.482E+01
  10100     17.509  1.63E-03  1.758E-01  9.548E-01  1.526E-01  2.003E+00  1.213E-01  3.577E+01 -3.378E-03  8.96559E-06  2.53674E+01  1.451E+01
  10200     17.674  1.65E-03  1.753E-01  9.590E-01  1.517E-01  2.000E+00  1.194E-01  3.577E+01 -3.865E-03  8.96497E-06  2.53652E+01  1.431E+01
  10300     17.844  1.65E-03  1.751E-01  7.552E-01  1.513E-01  1.997E+00  1.179E-01  3.577E+01 -4.053E-03  8.96162E-06  2.53595E+01  1.436E+01
  10400     18.009  1.59E-03  1.755E-01  8.099E-01  1.520E-01  2.000E+00  1.189E-01  3.577E+01 -4.143E-03  8.95936E-06  2.53706E+01  1.486E+01
  10500     18.171  1.68E-03  1.757E-01  6.645E-01  1.521E-01  2.000E+00  1.187E-01  3.577E+01 -4.646E-03  8.95943E-06  2.53808E+01  1.405E+01
  10600     18.344  1.77E-03  1.756E-01  7.459E-01  1.523E-01  1.997E+00  1.187E-01  3.577E+01 -5.731E-03  8.95812E-06  2.53785E+01  1.332E+01
  10700     18.518  1.67E-03  1.753E-01  7.686E-01  1.518E-01  1.994E+00  1.181E-01  3.577E+01 -5.763E-03  8.95657E-06  2.53809E+01  1.417E+01
  10800     18.688  1.65E-03  1.747E-01  8.628E-01  1.516E-01  1.992E+00  1.173E-01  3.577E+01 -6.826E-03  8.95821E-06  2.53739E+01  1.436E+01
  10900     18.860  1.73E-03  1.748E-01  7.922E-01  1.513E-01  1.991E+00  1.172E-01  3.577E+01 -7.118E-03  8.95681E-06  2.53553E+01  1.365E+01
  11000     19.030  1.66E-03  1.750E-01  8.345E-01  1.515E-01  1.992E+00  1.170E-01  3.577E+01 -6.976E-03  8.95496E-06  2.53421E+01  1.421E+01
  11100     19.199  1.71E-03  1.747E-01  6.889E-01  1.507E-01  1.989E+00  1.158E-01  3.577E+01 -6.664E-03  8.95423E-06  2.53267E+01  1.379E+01
  11200     19.375  1.77E-03  1.751E-01  7.436E-01  1.511E-01  1.994E+00  1.165E-01  3.576E+01 -5.441E-03  8.95641E-06  2.53227E+01  1.338E+01
  11300     19.550  1.78E-03  1.756E-01  8.849E-01  1.517E-01  1.998E+00  1.183E-01  3.576E+01 -4.468E-03  8.95785E-06  2.53306E+01  1.325E+01
  11400     19.727  1.80E-03  1.758E-01  7.092E-01  1.523E-01  1.999E+00  1.192E-01  3.576E+01 -3.081E-03  8.95773E-06  2.53439E+01  1.315E+01
  11500     19.899  1.64E-03  1.757E-01  6.892E-01  1.520E-01  1.999E+00  1.177E-01  3.576E+01 -1.608E-03  8.96142E-06  2.53675E+01  1.445E+01
  11600     20.066  1.75E-03  1.758E-01  7.591E-01  1.521E-01  1.999E+00  1.179E-01  3.576E+01 -9.222E-04  8.96511E-06  2.53895E+01  1.349E+01
  11700     20.240  1.65E-03  1.764E-01  7.620E-01  1.528E-01  2.005E+00  1.192E-01  3.576E+01 -2.159E-04  8.97017E-06  2.54068E+01  1.433E+01
  11800     20.407  1.74E-03  1.766E-01  7.847E-01  1.533E-01  2.006E+00  1.193E-01  3.576E+01  3.235E-04  8.97665E-06  2.54162E+01  1.361E+01
  11900     20.568  1.55E-03  1.763E-01  8.836E-01  1.524E-01  2.004E+00  1.180E-01  3.576E+01  5.308E-04  8.98186E-06  2.54231E+01  1.528E+01
  12000     20.734  1.77E-03  1.767E-01  7.902E-01  1.534E-01  2.010E+00  1.194E-01  3.576E+01  1.168E-03  8.98683E-06  2.54340E+01  1.332E+01
  12100     20.911  1.75E-03  1.767E-01  7.684E-01  1.530E-01  2.009E+00  1.196E-01  3.576E+01  1.098E-03  8.99102E-06  2.54468E+01  1.349E+01
  12200     21.078  1.71E-03  1.765E-01  9.593E-01  1.524E-01  2.007E+00  1.185E-01  3.576E+01  9.748E-04  8.99466E-06  2.54588E+01  1.384E+01
  12300     21.253  1.73E-03  1.770E-01  7.616E-01  1.531E-01  2.009E+00  1.204E-01  3.576E+01  8.358E-06  9.00061E-06  2.54588E+01  1.366E+01
  12400     21.424  1.72E-03  1.759E-01  8.540E-01  1.521E-01  2.002E+00  1.180E-01  3.576E+01 -3.425E-04  9.00516E-06  2.54561E+01  1.374E+01
  12500     21.590  1.72E-03  1.757E-01  7.221E-01  1.515E-01  1.999E+00  1.166E-01  3.576E+01 -1.554E-03  9.00543E-06  2.54507E+01  1.373E+01
  12600     21.762  1.75E-03  1.757E-01  7.915E-01  1.513E-01  2.002E+00  1.174E-01  3.576E+01 -2.193E-03  9.00638E-06  2.54427E+01  1.349E+01
  12700     21.936  1.69E-03  1.753E-01  8.359E-01  1.516E-01  1.999E+00  1.180E-01  3.576E+01 -3.578E-03  9.01039E-06  2.54326E+01  1.400E+01
  12800     22.112  1.79E-03  1.751E-01  8.137E-01  1.511E-01  1.998E+00  1.178E-01  3.576E+01 -4.330E-03  9.01012E-06  2.54129E+01  1.319E+01
  12900     22.285  1.67E-03  1.753E-01  6.902E-01  1.512E-01  2.000E+00  1.174E-01  3.576E+01 -4.992E-03  9.01076E-06  2.54025E+01  1.414E+01
  13000     22.448  1.64E-03  1.756E-01  8.804E-01  1.520E-01  2.002E+00  1.179E-01  3.576E+01 -5.300E-03  9.01094E-06  2.54005E+01  1.446E+01
  13100     22.608  1.63E-03  1.752E-01  7.176E-01  1.514E-01  1.997E+00  1.171E-01  3.576E+01 -6.092E-03  9.01386E-06  2.53989E+01  1.447E+01
  13200     22.771  1.67E-03  1.749E-01  7.452E-01  1.515E-01  1.993E+00  1.159E-01  3.576E+01 -6.683E-03  9.01503E-06  2.53866E+01  1.420E+01
  13300     22.944  1.75E-03  1.743E-01  9.513E-01  1.501E-01  1.987E+00  1.139E-01  3.576E+01 -6.792E-03  9.01364E-06  2.53780E+01  1.350E+01
  13400     23.119  1.69E-03  1.737E-01  7.749E-01  1.493E-01  1.983E+00  1.129E-01  3.576E+01 -7.202E-03  9.01022E-06  2.53702E+01  1.399E+01
  13500     23.291  1.70E-03  1.737E-01  6.542E-01  1.496E-01  1.982E+00  1.134E-01  3.576E+01 -6.844E-03  9.00663E-06  2.53606E+01  1.391E+01
  13600     23.468  1.80E-03  1.742E-01  6.814E-01  1.491E-01  1.984E+00  1.139E-01  3.576E+01 -6.285E-03  9.00152E-06  2.53646E+01  1.311E+01
  13700     23.643  1.79E-03  1.745E-01  8.425E-01  1.494E-01  1.987E+00  1.153E-01  3.576E+01 -5.345E-03  8.99637E-06  2.53801E+01  1.318E+01
  13800     23.819  1.78E-03  1.746E-01  7.695E-01  1.501E-01  1.987E+00  1.174E-01  3.576E+01 -5.612E-03  8.99518E-06  2.53905E+01  1.327E+01
  13900     23.995  1.76E-03  1.746E-01  8.869E-01  1.499E-01  1.986E+00  1.169E-01  3.576E+01 -4.715E-03  8.99585E-06  2.53910E+01  1.345E+01
  14000     24.167  1.76E-03  1.746E-01  7.026E-01  1.491E-01  1.985E+00  1.161E-01  3.576E+01 -4.205E-03  8.99569E-06  2.54016E+01  1.346E+01
  14100     24.341  1.67E-03  1.745E-01  7.272E-01  1.489E-01  1.986E+00  1.173E-01  3.575E+01 -3.986E-03  8.99782E-06  2.54157E+01  1.412E+01
  14200     24.511  1.75E-03  1.732E-01  8.441E-01  1.473E-01  1.973E+00  1.135E-01  3.575E+01 -4.170E-03  8.99374E-06  2.54127E+01  1.353E+01
  14300     24.683  1.71E-03  1.735E-01  7.900E-01  1.474E-01  1.977E+00  1.146E-01  3.575E+01 -3.583E-03  8.98832E-06  2.54129E+01  1.379E+01
  14400     24.854  1.68E-03  1.740E-01  6.927E-01  1.475E-01  1.978E+00  1.162E-01  3.575E+01 -3.779E-03  8.98311E-06  2.54029E+01  1.408E+01
  14500     25.021  1.67E-03  1.751E-01  7.873E-01  1.488E-01  1.985E+00  1.190E-01  3.575E+01 -2.401E-03  8.97924E-06  2.54018E+01  1.418E+01
  14600     25.189  1.70E-03  1.752E-01  7.940E-01  1.499E-01  1.986E+00  1.192E-01  3.575E+01 -2.275E-03  8.97842E-06  2.54042E+01  1.390E+01
  14700     25.361  1.74E-03  1.747E-01  8.067E-01  1.490E-01  1.982E+00  1.163E-01  3.575E+01 -1.059E-03  8.97667E-06  2.54121E+01  1.362E+01
  14800     25.538  1.79E-03  1.752E-01  7.117E-01  1.499E-01  1.986E+00  1.178E-01  3.575E+01 -1.207E-04  8.97273E-06  2.54282E+01  1.322E+01
  14900     25.712  1.77E-03  1.749E-01  7.352E-01  1.493E-01  1.983E+00  1.162E-01  3.575E+01  1.924E-04  8.97127E-06  2.54513E+01  1.334E+01
  15000     25.883  1.74E-03  1.750E-01  7.829E-01  1.497E-01  1.983E+00  1.163E-01  3.575E+01 -4.264E-05  8.97171E-06  2.54596E+01  1.356E+01
  15100     26.057  1.73E-03  1.751E-01  7.532E-01  1.500E-01  1.983E+00  1.178E-01  3.575E+01 -4.169E-04  8.97324E-06  2.54669E+01  1.369E+01
  15200     26.228  1.76E-03  1.751E-01  7.065E-01  1.499E-01  1.982E+00  1.182E-01  3.575E+01 -8.755E-04  8.97408E-06  2.54674E+01  1.345E+01
  15300     26.397  1.66E-03  1.755E-01  8.028E-01  1.504E-01  1.987E+00  1.199E-01  3.575E+01 -1.467E-03  8.97947E-06  2.54656E+01  1.421E+01
  15400     26.565  1.69E-03  1.752E-01  8.623E-01  1.501E-01  1.986E+00  1.180E-01  3.575E+01 -2.512E-03  8.98318E-06  2.54593E+01  1.401E+01
  15500     26.737  1.70E-03  1.754E-01  8.747E-01  1.507E-01  1.988E+00  1.186E-01  3.575E+01 -3.270E-03  8.98343E-06  2.54500E+01  1.388E+01
  15600     26.907  1.72E-03  1.748E-01  7.681E-01  1.495E-01  1.980E+00  1.163E-01  3.575E+01 -4.172E-03  8.98457E-06  2.54443E+01  1.373E+01
  15700     27.081  1.73E-03  1.738E-01  1.056E+00  1.487E-01  1.976E+00  1.147E-01  3.575E+01 -5.037E-03  8.98694E-06  2.54332E+01  1.364E+01
