-2.827433 5.235988 -2.094395
-2.816926 5.218476 -2.087390
-2.806419 5.200964 -2.080386
-2.795912 5.183453 -2.073381
-2.785405 5.165941 -2.066376
-2.774898 5.148429 -2.059372
-2.764391 5.130918 -2.052367
-2.753884 5.113406 -2.045362
-2.743377 5.095894 -2.038358
-2.732870 5.078383 -2.031353
-2.722363 5.060871 -2.024348
-2.711856 5.043359 -2.017344
-2.701349 5.025848 -2.010339
-2.690842 5.008336 -2.003334
-2.680335 4.990824 -1.996330
-2.669828 4.973313 -1.989325
-2.659321 4.955801 -1.982320
-2.648814 4.938289 -1.975316
-2.638307 4.920778 -1.968311
-2.627800 4.903266 -1.961306
-2.617293 4.885754 -1.954302
-2.606786 4.868243 -1.947297
-2.596279 4.850731 -1.940292
-2.585772 4.833219 -1.933288
-2.575265 4.815708 -1.926283
-2.564758 4.798196 -1.919278
-2.554251 4.780684 -1.912274
-2.543744 4.763173 -1.905269
-2.533237 4.745661 -1.898264
-2.522730 4.728149 -1.891260
-2.512223 4.710638 -1.884255
-2.501716 4.693126 -1.877250
-2.491209 4.675614 -1.870246
-2.480702 4.658103 -1.863241
-2.470195 4.640591 -1.856236
-2.459688 4.623079 -1.849232
-2.449181 4.605568 -1.842227
-2.438674 4.588056 -1.835222
-2.428167 4.570544 -1.828218
-2.417660 4.553033 -1.821213
-2.407153 4.535521 -1.814208
-2.396646 4.518010 -1.807204
-2.386139 4.500498 -1.800199
-2.375632 4.482986 -1.793194
-2.365125 4.465475 -1.786190
-2.354618 4.447963 -1.779185
-2.344111 4.430451 -1.772180
-2.333604 4.412940 -1.765176
-2.323097 4.395428 -1.758171
-2.312590 4.377916 -1.751166
-2.302083 4.360405 -1.744162
-2.291576 4.342893 -1.737157
-2.281069 4.325381 -1.730152
-2.270562 4.307870 -1.723148
-2.260055 4.290358 -1.716143
-2.249548 4.272846 -1.709138
-2.239041 4.255335 -1.702134
-2.228534 4.237823 -1.695129
-2.218027 4.220311 -1.688124
-2.207520 4.202800 -1.681120
-2.197013 4.185288 -1.674115
-2.186506 4.167776 -1.667110
-2.175999 4.150265 -1.660106
-2.165492 4.132753 -1.653101
-2.154985 4.115241 -1.646096
-2.144478 4.097730 -1.639092
-2.133971 4.080218 -1.632087
-2.123464 4.062706 -1.625082
-2.112957 4.045195 -1.618078
-2.102450 4.027683 -1.611073
-2.091943 4.010171 -1.604068
-2.081436 3.992660 -1.597064
-2.070929 3.975148 -1.590059
-2.060422 3.957636 -1.583054
-2.049915 3.940125 -1.576050
-2.039408 3.922613 -1.569045
-2.028901 3.905101 -1.562040
-2.018394 3.887590 -1.555036
-2.007887 3.870078 -1.548031
-1.997380 3.852566 -1.541026
-1.986873 3.835055 -1.534022
-1.976366 3.817543 -1.527017
-1.965859 3.800031 -1.520012
-1.955352 3.782520 -1.513008
-1.944845 3.765008 -1.506003
-1.934338 3.747496 -1.498999
-1.923831 3.729985 -1.491994
-1.913324 3.712473 -1.484989
-1.902817 3.694961 -1.477985
-1.892310 3.677450 -1.470980
-1.881803 3.659938 -1.463975
-1.871296 3.642426 -1.456971
-1.860789 3.624915 -1.449966
-1.850282 3.607403 -1.442961
-1.839775 3.589891 -1.435957
-1.829268 3.572380 -1.428952
-1.818761 3.554868 -1.421947
-1.808255 3.537356 -1.414943
-1.797748 3.519845 -1.407938
-1.787241 3.502333 -1.400933
-1.776734 3.484821 -1.393929
-1.766227 3.467310 -1.386924
