#---it-------t---------dt-------urms-------umax-------rhom--------brms---------TT2m--------Rmesh---
      0      0.000  3.06E-03  0.000E+00  0.000E+00  8.587E+00  2.61714E-03  3.99744E+01  8.515E+00
    100      0.295  2.91E-03  7.664E-02  2.384E-01  8.587E+00  1.48165E-03  3.99759E+01  8.974E+00
    200      0.578  2.80E-03  1.104E-01  3.452E-01  8.587E+00  1.00764E-03  3.99798E+01  9.329E+00
    300      0.854  2.72E-03  1.341E-01  3.833E-01  8.587E+00  7.76069E-04  3.99859E+01  9.595E+00
    400      1.124  2.67E-03  1.497E-01  4.660E-01  8.587E+00  6.47283E-04  3.99935E+01  9.771E+00
    500      1.390  2.70E-03  1.610E-01  4.590E-01  8.587E+00  5.69562E-04  4.00021E+01  9.676E+00
    600      1.659  2.69E-03  1.670E-01  5.246E-01  8.587E+00  5.19082E-04  4.00119E+01  9.709E+00
    700      1.924  2.61E-03  1.878E-01  6.892E-01  8.587E+00  4.87840E-04  4.00235E+01  9.993E+00
    800      2.178  2.47E-03  1.984E-01  6.819E-01  8.587E+00  4.71369E-04  4.00367E+01  1.057E+01
    900      2.427  2.50E-03  2.044E-01  6.804E-01  8.587E+00  4.63516E-04  4.00509E+01  1.044E+01
   1000      2.679  2.55E-03  2.102E-01  6.265E-01  8.587E+00  4.62325E-04  4.00666E+01  1.025E+01
   1100      2.934  2.53E-03  2.157E-01  6.388E-01  8.587E+00  4.66744E-04  4.00844E+01  1.034E+01
   1200      3.186  2.51E-03  2.221E-01  6.755E-01  8.587E+00  4.74888E-04  4.01032E+01  1.042E+01
   1300      3.434  2.48E-03  2.293E-01  6.986E-01  8.587E+00  4.87068E-04  4.01236E+01  1.052E+01
   1400      3.682  2.46E-03  2.392E-01  8.061E-01  8.587E+00  5.03433E-04  4.01452E+01  1.064E+01
   1500      3.928  2.48E-03  2.431E-01  8.539E-01  8.587E+00  5.23404E-04  4.01684E+01  1.054E+01
   1600      4.176  2.47E-03  2.480E-01  8.917E-01  8.587E+00  5.46560E-04  4.01918E+01  1.057E+01
   1700      4.423  2.46E-03  2.526E-01  8.544E-01  8.587E+00  5.72690E-04  4.02156E+01  1.061E+01
   1800      4.666  2.41E-03  2.603E-01  8.686E-01  8.587E+00  6.01997E-04  4.02400E+01  1.084E+01
   1900      4.910  2.41E-03  2.682E-01  9.229E-01  8.587E+00  6.36213E-04  4.02662E+01  1.082E+01
   2000      5.153  2.42E-03  2.730E-01  9.305E-01  8.587E+00  6.75003E-04  4.02932E+01  1.079E+01
   2100      5.392  2.36E-03  2.800E-01  9.668E-01  8.587E+00  7.17367E-04  4.03209E+01  1.109E+01
   2200      5.627  2.35E-03  2.828E-01  9.300E-01  8.587E+00  7.64640E-04  4.03502E+01  1.113E+01
   2300      5.862  2.33E-03  2.824E-01  9.092E-01  8.587E+00  8.15163E-04  4.03796E+01  1.120E+01
   2400      6.092  2.29E-03  2.870E-01  9.697E-01  8.587E+00  8.68398E-04  4.04106E+01  1.139E+01
   2500      6.321  2.32E-03  2.866E-01  9.543E-01  8.587E+00  9.26307E-04  4.04424E+01  1.126E+01
   2600      6.551  2.30E-03  2.965E-01  1.040E+00  8.587E+00  9.93364E-04  4.04783E+01  1.134E+01
   2700      6.783  2.30E-03  3.023E-01  1.063E+00  8.587E+00  1.06883E-03  4.05154E+01  1.138E+01
   2800      7.014  2.30E-03  3.020E-01  1.064E+00  8.587E+00  1.15294E-03  4.05541E+01  1.138E+01
   2900      7.243  2.26E-03  3.060E-01  1.089E+00  8.587E+00  1.24720E-03  4.05929E+01  1.159E+01
   3000      7.467  2.23E-03  3.086E-01  1.027E+00  8.587E+00  1.35262E-03  4.06314E+01  1.173E+01
   3100      7.692  2.27E-03  3.036E-01  1.002E+00  8.587E+00  1.46615E-03  4.06699E+01  1.151E+01
   3200      7.919  2.30E-03  3.018E-01  1.101E+00  8.587E+00  1.59037E-03  4.07078E+01  1.139E+01
   3300      8.149  2.31E-03  3.052E-01  1.105E+00  8.587E+00  1.73622E-03  4.07475E+01  1.130E+01
   3400      8.380  2.29E-03  3.076E-01  1.052E+00  8.588E+00  1.90421E-03  4.07876E+01  1.143E+01
   3500      8.611  2.33E-03  3.097E-01  9.788E-01  8.587E+00  2.09240E-03  4.08303E+01  1.121E+01
   3600      8.844  2.32E-03  3.130E-01  9.694E-01  8.588E+00  2.30684E-03  4.08746E+01  1.126E+01
   3700      9.077  2.32E-03  3.181E-01  9.861E-01  8.588E+00  2.54174E-03  4.09219E+01  1.127E+01
   3800      9.308  2.34E-03  3.153E-01  9.757E-01  8.588E+00  2.80180E-03  4.09702E+01  1.116E+01
   3900      9.534  2.27E-03  3.177E-01  9.786E-01  8.588E+00  3.08563E-03  4.10192E+01  1.154E+01
   4000      9.758  2.30E-03  3.171E-01  1.011E+00  8.588E+00  3.39809E-03  4.10699E+01  1.135E+01
   4100      9.991  2.30E-03  3.157E-01  9.792E-01  8.588E+00  3.75973E-03  4.11214E+01  1.134E+01
   4200     10.222  2.31E-03  3.214E-01  1.018E+00  8.588E+00  4.16703E-03  4.11752E+01  1.132E+01
   4300     10.453  2.30E-03  3.224E-01  9.901E-01  8.588E+00  4.62573E-03  4.12292E+01  1.136E+01
   4400     10.683  2.27E-03  3.243E-01  1.043E+00  8.588E+00  5.12532E-03  4.12842E+01  1.150E+01
   4500     10.908  2.25E-03  3.241E-01  1.058E+00  8.588E+00  5.66574E-03  4.13387E+01  1.163E+01
   4600     11.132  2.22E-03  3.269E-01  1.034E+00  8.588E+00  6.25505E-03  4.13940E+01  1.175E+01
   4700     11.353  2.20E-03  3.241E-01  1.033E+00  8.588E+00  6.88944E-03  4.14486E+01  1.187E+01
   4800     11.573  2.19E-03  3.227E-01  1.015E+00  8.588E+00  7.57502E-03  4.15033E+01  1.194E+01
   4900     11.795  2.24E-03  3.205E-01  9.967E-01  8.588E+00  8.33206E-03  4.15596E+01  1.169E+01
   5000     12.020  2.21E-03  3.189E-01  1.071E+00  8.588E+00  9.16378E-03  4.16158E+01  1.182E+01
   5100     12.240  2.21E-03  3.206E-01  1.054E+00  8.588E+00  1.00641E-02  4.16725E+01  1.185E+01
   5200     12.461  2.21E-03  3.206E-01  1.057E+00  8.588E+00  1.10679E-02  4.17302E+01  1.182E+01
   5300     12.682  2.17E-03  3.205E-01  1.089E+00  8.588E+00  1.21905E-02  4.17889E+01  1.204E+01
   5400     12.905  2.24E-03  3.185E-01  1.072E+00  8.589E+00  1.34161E-02  4.18477E+01  1.168E+01
   5500     13.129  2.24E-03  3.158E-01  1.014E+00  8.589E+00  1.47530E-02  4.19073E+01  1.165E+01
   5600     13.351  2.27E-03  3.114E-01  9.997E-01  8.589E+00  1.61683E-02  4.19658E+01  1.150E+01
   5700     13.577  2.22E-03  3.116E-01  1.065E+00  8.589E+00  1.76964E-02  4.20240E+01  1.177E+01
   5800     13.806  2.31E-03  3.096E-01  1.018E+00  8.589E+00  1.93797E-02  4.20838E+01  1.132E+01
   5900     14.033  2.26E-03  3.125E-01  1.100E+00  8.589E+00  2.11877E-02  4.21435E+01  1.158E+01
   6000     14.263  2.30E-03  3.095E-01  1.071E+00  8.589E+00  2.31762E-02  4.22028E+01  1.138E+01
   6100     14.494  2.31E-03  3.063E-01  9.812E-01  8.589E+00  2.53185E-02  4.22611E+01  1.133E+01
   6200     14.721  2.27E-03  3.011E-01  1.083E+00  8.589E+00  2.75569E-02  4.23191E+01  1.149E+01
   6300     14.951  2.30E-03  2.981E-01  1.117E+00  8.589E+00  2.99842E-02  4.23762E+01  1.138E+01
   6400     15.182  2.30E-03  2.958E-01  1.029E+00  8.589E+00  3.25727E-02  4.24332E+01  1.138E+01
   6500     15.414  2.35E-03  2.910E-01  9.843E-01  8.589E+00  3.52910E-02  4.24890E+01  1.114E+01
   6600     15.648  2.31E-03  2.907E-01  9.678E-01  8.589E+00  3.81408E-02  4.25445E+01  1.131E+01
   6700     15.881  2.32E-03  2.852E-01  9.697E-01  8.589E+00  4.11201E-02  4.25989E+01  1.128E+01
   6800     16.113  2.30E-03  2.849E-01  1.018E+00  8.589E+00  4.41697E-02  4.26513E+01  1.136E+01
   6900     16.342  2.30E-03  2.837E-01  9.956E-01  8.589E+00  4.73369E-02  4.27048E+01  1.135E+01
   7000     16.573  2.30E-03  2.859E-01  9.478E-01  8.589E+00  5.06429E-02  4.27558E+01  1.138E+01
   7100     16.803  2.32E-03  2.853E-01  9.414E-01  8.590E+00  5.41068E-02  4.28072E+01  1.127E+01
   7200     17.037  2.33E-03  2.879E-01  1.049E+00  8.590E+00  5.77492E-02  4.28588E+01  1.122E+01
   7300     17.269  2.27E-03  2.900E-01  1.046E+00  8.590E+00  6.15824E-02  4.29097E+01  1.149E+01
   7400     17.498  2.31E-03  2.888E-01  1.014E+00  8.590E+00  6.54783E-02  4.29599E+01  1.133E+01
   7500     17.726  2.31E-03  2.887E-01  1.056E+00  8.590E+00  6.94186E-02  4.30098E+01  1.133E+01
   7600     17.953  2.27E-03  2.879E-01  1.045E+00  8.590E+00  7.33462E-02  4.30609E+01  1.152E+01
   7700     18.179  2.25E-03  2.856E-01  9.969E-01  8.590E+00  7.71512E-02  4.31116E+01  1.162E+01
   7800     18.404  2.28E-03  2.864E-01  1.001E+00  8.590E+00  8.09971E-02  4.31616E+01  1.145E+01
   7900     18.629  2.26E-03  2.848E-01  1.018E+00  8.590E+00  8.49147E-02  4.32132E+01  1.158E+01
   8000     18.854  2.28E-03  2.802E-01  1.002E+00  8.590E+00  8.86757E-02  4.32635E+01  1.146E+01
   8100     19.081  2.29E-03  2.832E-01  1.017E+00  8.590E+00  9.24977E-02  4.33145E+01  1.143E+01
   8200     19.307  2.23E-03  2.801E-01  9.795E-01  8.590E+00  9.62575E-02  4.33658E+01  1.174E+01
   8300     19.535  2.32E-03  2.746E-01  9.262E-01  8.590E+00  9.99216E-02  4.34159E+01  1.126E+01
   8400     19.764  2.24E-03  2.700E-01  9.057E-01  8.590E+00  1.03331E-01  4.34655E+01  1.169E+01
   8500     19.992  2.32E-03  2.694E-01  9.547E-01  8.590E+00  1.06534E-01  4.35132E+01  1.128E+01
