#---it-------t---------dt-------urms-------umax-------epsK-------orms--------oum-------omumz------rhom--------fum--------brms---------TT2m--------Rmesh---
      0      0.000  1.66E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.578E+01  0.000E+00  1.42332E-03  4.95425E+01  1.327E+01
    100      0.164  1.66E-03  1.976E-02  8.028E-02  8.313E-04  1.064E-01  1.851E-03  0.000E+00  3.578E+01  1.104E-03  1.82329E-04  4.60115E+01  1.328E+01
    200      0.331  1.69E-03  2.777E-02  8.231E-02  1.230E-03  1.506E-01  3.685E-03  0.000E+00  3.578E+01  3.504E-03  8.25310E-05  4.32267E+01  1.308E+01
    300      0.501  1.71E-03  3.409E-02  1.141E-01  1.748E-03  1.829E-01  5.473E-03  0.000E+00  3.578E+01  5.158E-03  5.00464E-05  4.08258E+01  1.292E+01
    400      0.673  1.72E-03  3.854E-02  1.244E-01  2.090E-03  2.056E-01  6.928E-03  0.000E+00  3.578E+01  6.223E-03  3.48258E-05  3.87448E+01  1.283E+01
    500      0.846  1.74E-03  4.186E-02  1.359E-01  2.420E-03  2.209E-01  8.067E-03  0.000E+00  3.578E+01  6.786E-03  2.62294E-05  3.69311E+01  1.268E+01
    600      1.020  1.75E-03  4.544E-02  1.409E-01  2.794E-03  2.409E-01  9.469E-03  0.000E+00  3.578E+01  7.009E-03  2.07809E-05  3.53410E+01  1.260E+01
    700      1.196  1.77E-03  4.871E-02  1.534E-01  3.191E-03  2.625E-01  1.085E-02  0.000E+00  3.578E+01  6.879E-03  1.70593E-05  3.39450E+01  1.247E+01
    800      1.374  1.78E-03  5.145E-02  1.648E-01  3.470E-03  2.794E-01  1.187E-02  0.000E+00  3.578E+01  6.485E-03  1.43730E-05  3.27157E+01  1.237E+01
    900      1.553  1.80E-03  5.346E-02  1.583E-01  3.745E-03  2.929E-01  1.253E-02  0.000E+00  3.578E+01  5.823E-03  1.23585E-05  3.16356E+01  1.229E+01
   1000      1.733  1.80E-03  5.592E-02  1.692E-01  4.043E-03  3.075E-01  1.338E-02  0.000E+00  3.578E+01  4.973E-03  1.08000E-05  3.06879E+01  1.225E+01
   1100      1.914  1.81E-03  5.802E-02  1.812E-01  4.295E-03  3.194E-01  1.399E-02  0.000E+00  3.578E+01  4.043E-03  9.56627E-06  2.98593E+01  1.219E+01
   1200      2.095  1.82E-03  6.027E-02  1.758E-01  4.579E-03  3.320E-01  1.454E-02  0.000E+00  3.578E+01  3.146E-03  8.56689E-06  2.91360E+01  1.212E+01
   1300      2.278  1.83E-03  6.223E-02  2.008E-01  4.902E-03  3.436E-01  1.488E-02  0.000E+00  3.578E+01  2.268E-03  7.74178E-06  2.85049E+01  1.204E+01
   1400      2.461  1.83E-03  6.468E-02  2.044E-01  5.184E-03  3.561E-01  1.537E-02  0.000E+00  3.578E+01  1.388E-03  7.05436E-06  2.79593E+01  1.205E+01
   1500      2.645  1.84E-03  6.691E-02  2.231E-01  5.511E-03  3.670E-01  1.564E-02  0.000E+00  3.578E+01  5.409E-04  6.47301E-06  2.74871E+01  1.198E+01
   1600      2.829  1.84E-03  6.931E-02  2.324E-01  5.783E-03  3.778E-01  1.596E-02  0.000E+00  3.578E+01 -1.613E-04  5.97606E-06  2.70822E+01  1.201E+01
   1700      3.012  1.81E-03  7.134E-02  2.361E-01  5.828E-03  3.858E-01  1.552E-02  0.000E+00  3.578E+01 -1.334E-03  5.55024E-06  2.67375E+01  1.216E+01
   1800      3.193  1.79E-03  7.517E-02  2.592E-01  6.251E-03  4.037E-01  1.574E-02  0.000E+00  3.578E+01 -2.136E-03  5.18466E-06  2.64399E+01  1.236E+01
   1900      3.369  1.77E-03  7.963E-02  3.239E-01  6.494E-03  4.277E-01  1.553E-02  0.000E+00  3.578E+01 -3.065E-03  4.87007E-06  2.61865E+01  1.249E+01
   2000      3.544  1.76E-03  8.277E-02  4.026E-01  6.587E-03  4.434E-01  1.518E-02  0.000E+00  3.578E+01 -3.422E-03  4.59413E-06  2.59750E+01  1.258E+01
   2100      3.713  1.61E-03  8.497E-02  5.077E-01  6.917E-03  4.537E-01  1.481E-02  0.000E+00  3.578E+01 -3.476E-03  4.35729E-06  2.58043E+01  1.372E+01
   2200      3.883  1.71E-03  8.777E-02  4.304E-01  7.091E-03  4.688E-01  1.386E-02  0.000E+00  3.578E+01 -3.748E-03  4.14207E-06  2.56552E+01  1.292E+01
   2300      4.051  1.79E-03  8.875E-02  4.735E-01  7.323E-03  4.753E-01  1.328E-02  0.000E+00  3.578E+01 -3.707E-03  3.94915E-06  2.55303E+01  1.236E+01
   2400      4.227  1.76E-03  9.057E-02  3.843E-01  7.559E-03  4.851E-01  1.327E-02  0.000E+00  3.578E+01 -3.668E-03  3.76673E-06  2.54178E+01  1.257E+01
   2500      4.402  1.74E-03  9.192E-02  4.388E-01  7.724E-03  4.904E-01  1.272E-02  0.000E+00  3.578E+01 -3.513E-03  3.60185E-06  2.53310E+01  1.272E+01
   2600      4.575  1.77E-03  9.281E-02  4.391E-01  8.040E-03  4.964E-01  1.251E-02  0.000E+00  3.578E+01 -3.735E-03  3.45284E-06  2.52517E+01  1.247E+01
   2700      4.753  1.80E-03  9.425E-02  4.201E-01  8.309E-03  5.071E-01  1.186E-02  0.000E+00  3.578E+01 -3.646E-03  3.31363E-06  2.51798E+01  1.229E+01
   2800      4.929  1.73E-03  9.609E-02  5.023E-01  8.636E-03  5.170E-01  1.169E-02  0.000E+00  3.578E+01 -2.962E-03  3.18730E-06  2.51275E+01  1.278E+01
   2900      5.106  1.80E-03  9.780E-02  4.034E-01  8.919E-03  5.272E-01  1.096E-02  0.000E+00  3.578E+01 -2.542E-03  3.07085E-06  2.50860E+01  1.227E+01
